 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99
pretending 0.0015666578 0.004032354 0.0009269959 0.00018177893 -0.00147704 -0.00020241353 0.004770159 -0.00081332296 -0.0054943818 -0.0067614014 -0.0033622638 0.003910524 -0.0034373396 -0.0046034814 -0.00037136723 -0.0025351106 -0.007902786 0.0030679116 0.0027921642 0.008066676 0.002541546 -0.0041575623 0.00077310513 0.0073371255 -0.00095141906 -0.00030489414 0.0018840431 0.005300132 0.0075907125 0.0011664802 -0.0006866726 -0.0028384298 -0.0057037002 -0.0021428869 -0.0015662024 0.0036125502 0.0028387299 0.009123127 -0.01045604 -0.0019696893 -0.0032815402 -0.005411565 0.0050101387 0.0025859375 -0.0027963058 -0.0047245445 0.0028397553 0.0023389154 -0.0016110032 0.00067116966 -0.0031113597 -0.0109248245 -0.0015912771 0.0026239469 -0.0091951545 0.0028240043 -0.0047256825 0.0043652034 0.0056422474 0.0030322012 -0.007870391 2.1128522e-05 -0.0015631602 0.002193397 0.00051187555 -0.0017028393 0.002094884 0.0025184662 -0.005184684 0.0007195081 0.0014153755 0.0024281226 -0.0036747125 -0.0022812576 -0.001983137 -0.0035083166 0.00018922215 0.0019229093 0.005980824 0.00062149385 -0.003137932 0.008917124 0.008280375 0.00045672737 -0.0025851298 -0.004820091 -0.0035482508 0.005341951 4.816205e-05 -0.010106062 -0.007429743 0.0059059365 -0.0036576784 -0.010312277 -0.007890334 0.0019143446 0.0044375937 0.004230392 -0.0031830713 0.008056114
hahahaha 0.00701259 -0.000108666485 -0.00080198987 0.004218876 -0.0052140504 0.0036411413 0.0009584599 -0.0029032812 -0.0020560862 0.0020977135 0.00072213064 -0.001687025 0.00080306677 -0.0007613681 -0.0026674387 -0.0010960178 -0.00030850907 -0.0029235894 0.0026391984 0.0025671346 -0.0041032527 0.00013828462 -0.004735987 -0.0016964679 0.004574558 0.0031088078 0.0046507693 -0.0013370482 0.002058069 -0.0025184005 0.0030675519 -0.00064821786 -0.00064286287 -0.003562266 -0.0023206284 -0.00087741495 0.002851677 0.0062602283 -0.0049299356 0.0049267947 -0.0040494227 -0.0019740216 -0.0028415753 -0.0004430201 -0.005232483 0.0003355984 -0.0026047204 -0.0024538443 0.00077016535 0.002064128 -0.0042286725 -0.000753421 -0.0030531113 0.0038023363 -0.0037558044 0.0024356148 -0.0015817696 -0.0015405165 -0.0023353752 -1.803628e-05 0.0020589852 -0.0029501568 -0.0014602502 0.0027911945 -0.0015015325 -0.00083161244 -0.004354395 0.0059525804 -0.0020842024 -0.0013950274 0.00452939 -0.0036466536 0.0014755818 -0.0045620548 -0.0058620144 -0.0032708466 0.0006765908 -0.0006313122 0.005617344 0.005080591 0.0010067103 -0.0015128364 0.0018222287 -0.0015743304 -0.0016875933 -0.0002837142 0.0018847554 0.0036939853 -0.0031272674 0.00024098225 0.0005910563 -0.0019792041 -0.0013495319 -0.0061673475 -0.0033786574 0.0024023713 -0.00019967597 -0.0012507185 -0.001582377 0.0055850097
bringing 0.0050405436 0.0094154645 0.0040393807 0.0007003195 -0.0018645817 -0.0022687297 0.0030527522 0.00022718776 -0.007466907 -0.0047652586 -0.004632109 0.0038229008 0.0052076103 0.0017394352 -0.0007238822 0.0045594256 -0.001622682 0.0023537187 0.009988793 0.014280857 0.0022321013 -0.013997536 -0.005164893 0.0055632284 0.002874985 0.0022748902 0.008497931 0.0002468784 0.009440861 -0.002237627 0.007988905 0.0071129496 -0.0049066963 -0.005308674 -0.0039440296 -0.0018391117 6.976032e-05 0.007001966 -0.01452469 0.0038935589 -0.011696988 -0.010631222 0.0028441744 0.0049019894 -0.005494058 -0.0034034313 -0.0011553218 -0.0015250791 -0.0003440391 7.7568686e-05 -7.380791e-05 -0.018720977 0.007241777 -0.0006993099 -0.018388815 0.006057935 -0.0029885205 0.0044268784 0.014040467 0.0023966115 -0.009147848 -0.0040861256 -0.010280501 -0.0036142697 0.010165879 -0.004798134 -0.0031848936 0.015119594 -0.0047895173 -0.009001885 0.0064606275 0.00015403757 -0.0031618634 -0.00017515392 -0.009063534 -0.0076050637 -0.0052599492 -0.0014181652 0.011155667 -0.0029908721 -0.012412537 0.008595333 0.016536918 -0.009078404 -0.005412182 -0.0063270982 -0.0017155207 0.006195857 0.0010532365 -0.018784054 -0.0021029864 0.0055920966 -0.0038238326 -0.013890421 -0.01739859 0.0075073796 0.00065549853 0.0074205403 0.002950674 0.011034076
nets 0.011824848 0.012388135 0.010245965 0.010814214 -0.008847498 -0.002745685 0.008317677 0.0051324116 -0.008298158 -0.011988889 -0.008656571 0.010109579 0.0047393646 0.0033037507 0.0008857366 0.009327428 -0.0065781767 0.0049745874 0.008514321 0.017672814 0.007473145 -0.0087246895 0.00064226805 0.013664448 0.0053121014 0.0026888985 0.010209464 0.0053085163 0.009130359 -0.0011172415 0.008169813 0.00083265716 -0.0051002963 -0.0018458711 -0.0038142167 0.0013682619 0.005163891 0.014948157 -0.013093747 0.011194427 -0.014706111 -0.003872612 -0.00018861674 9.362491e-05 -0.006181216 -0.00072300044 -0.0031186286 0.0033591685 0.0027269337 -0.0008991755 -0.0066675907 -0.020525193 0.0003951345 0.0029129807 -0.021879192 -0.0008887814 0.0025700224 0.0030309234 0.016452609 0.0039767716 -0.00994841 -0.0014244275 -0.014037264 0.0023368492 0.009236965 -0.0045776665 -0.007975242 0.011994361 -0.0011276945 -0.005870826 0.011225844 0.0026340724 -0.0017322549 -0.0006610629 -0.0181835 -0.017664177 -0.0055463538 0.0026603465 0.011770961 0.002755102 -0.018228967 0.007861887 0.011733458 -0.010330652 -0.014119872 -0.01099594 -0.01139265 0.007626788 0.004159273 -0.017677138 -0.010329223 0.012031828 0.0024971906 -0.023184523 -0.024653919 0.00986352 -0.00082126644 0.010260316 -0.0035023417 0.019887034
react 0.009358598 0.012050375 0.0074313483 0.0016227544 -0.004553332 0.0019509883 0.0065554576 -0.0031907905 -0.0028071045 -0.0035879975 -0.0066680657 -0.0017273196 -0.00031493284 -0.0034353822 -0.0025927832 0.004905902 -0.008418342 -0.00028976754 0.009090387 0.004517533 0.004567884 -0.009968222 -0.005274085 0.0010855598 0.003192382 -0.0016438395 0.0011729489 0.00042047552 0.00474342 0.0022663916 0.004286408 0.0023498898 -0.0006428171 0.0007155018 -0.0042558336 -0.0027515923 0.00031229464 0.005948895 -0.005092391 0.0012499085 -0.0007797962 -0.00874484 0.00087431545 0.005246114 -0.0038818475 -0.0031071422 -0.00197178 0.0024149364 -0.0033968433 -0.0010147268 0.001637538 -0.012541233 0.00051678636 0.0017166189 -0.007361353 0.0024855225 9.6848635e-05 0.0008819987 0.0030036152 0.0037459834 -0.0042327843 -0.004440786 -0.0103690075 -0.00096463296 0.0028703725 0.0019986394 -0.0005231282 0.004781027 0.0032874185 -0.0049113226 0.0055866265 -0.0010342858 -0.004353427 -0.0024015415 -0.0045932084 -0.0039875726 0.00088141486 0.0011466319 0.003984154 0.004460981 -0.008310396 0.0070167664 0.010790781 -0.008015718 -0.001774419 -0.00021813197 -0.0056810984 0.005501691 0.0039877775 -0.01372405 -0.007546116 0.0009186319 0.0011000334 -0.016596228 -0.009399895 0.00025626316 -0.00069042173 0.0022226188 -0.0019086619 0.005834042
researcher -0.00025836646 0.0043432135 0.004444646 -0.00045755896 0.0036601115 0.001169277 0.004529887 0.002406992 -0.0024251505 -0.0039404216 -0.0050726533 -0.0004715046 -0.0034218065 0.0014201805 -0.004304749 0.005515739 -0.0013821886 0.001978786 -0.0030161082 0.005338228 0.0017405611 -0.006054777 -0.0018721867 -0.0007675542 -0.0029406964 0.0028617945 0.0061502866 -0.001756956 0.0011001674 -0.0031974032 -0.0018547943 -0.0036574602 0.0023259774 -0.003966394 0.0004837393 0.0006511645 0.0031892455 0.0034888296 -0.0047526145 0.0030662082 -0.00230151 0.0023755739 -0.0017903913 0.004160968 -0.0039047038 -0.004569466 0.0030497008 -0.00082256045 -0.0006286846 0.0042853802 -0.0043151947 -0.005261813 0.005439896 0.0046202242 0.00038120383 -0.0025030212 0.0024879805 0.0042046895 -0.00039174812 -0.002062925 -0.004022448 0.0018642179 -0.0004142691 0.0035940304 0.0051694885 0.0016344261 -0.003559583 -0.0013642424 -0.0051183417 -0.006814242 0.0053574704 -0.003689008 0.002132218 0.0016411365 0.002196244 -0.0062658815 -0.0047306707 -0.002630356 0.006510367 0.005367061 -0.0056073363 0.0060150647 0.0028590441 0.0029999225 0.00031503057 -0.0010817253 0.002356729 0.0054958677 0.0023453636 -0.0040346584 -0.0057011247 0.0045468076 -0.0041080527 -0.009303879 -0.00024912873 -0.0006941929 0.003309065 -0.0033173654 0.0044896975 0.007935297
focuses 0.008739607 0.010913234 0.004247056 0.008763463 -0.008950909 0.0046473825 0.0045342473 -0.002159066 -0.004340139 -0.0076747118 -0.008281263 0.0009722145 -0.0015188637 -0.00012414427 -0.0019751068 -0.0009371262 -0.009369465 0.0051802495 0.0062919883 0.0065774694 -0.002058307 -0.0057588937 -0.0016891368 0.0071820472 0.009890176 0.0046487395 0.0011630111 -0.00064325734 0.005898101 -0.0013241122 0.008038543 -0.00041042414 -0.003914235 -0.004419737 0.0001702047 3.5708974e-05 -0.0030148472 0.005704924 -0.010033915 0.00041297995 -0.0028132824 -0.0038368613 0.0069445423 0.0024802845 -0.0013128228 0.0026774555 -0.0029842772 0.0009860528 -0.00029201974 -0.0009185972 0.0010842644 -0.014754606 0.0073547685 0.0024626653 -0.01693932 -0.00056195585 -0.0017368313 0.0009902015 0.009110965 0.0025591701 -0.013619553 -0.0016636876 -0.010682228 0.0009784573 0.010161671 0.0013427696 -0.0028994717 0.015221815 -0.003351295 -0.0063891117 0.00752671 0.0047165453 -0.0035880983 -0.0034298263 -0.008969357 -0.013276645 -0.0033007604 0.0043211486 0.0082846815 -0.0030090553 -0.010834894 0.005216166 0.008101969 -0.009186308 -0.007855712 -0.0016477564 -0.0019726285 0.009980686 0.006821273 -0.017033638 -0.0034230645 0.0019641216 -0.0007544889 -0.021917403 -0.022459706 -0.00057764776 0.0028387757 0.0005545758 -0.0048850165 0.011300046
jellyfish 0.006334118 0.009747111 0.0070820055 0.0038806554 -0.0026972743 -0.0032573056 0.003912607 -0.0008702057 -0.007866634 -0.011146305 -0.012444142 0.0032061557 0.0057231965 -0.002015448 -3.523635e-05 1.653131e-05 -0.00032820355 0.0068161064 0.011225426 0.007421639 0.0019068742 -0.0040801447 -0.0022790849 0.002851897 0.0018664871 0.007122418 0.00318085 -0.002798448 0.014309128 0.0030993319 0.0049713273 0.002831416 -0.0031215344 0.000743052 -0.005920994 -0.0009434167 0.0017847843 0.011257319 -0.0061851568 0.00031011848 -0.004724385 -0.0031077734 0.002423084 0.00519012 0.0013813458 -0.0010193478 -0.0006407984 -1.8519459e-05 -0.0016793625 -0.0031604194 -0.0032818557 -0.009497803 0.0051986477 -0.0024138931 -0.017448487 0.0020871803 -0.00044344141 0.006648806 0.00746652 0.008762911 -0.014185214 0.0016449599 -0.010162668 -0.0013009527 0.01035109 -0.00032545193 0.0012888066 0.00995139 0.000877842 -0.011297907 0.0028958335 0.0075914823 -0.0005931205 -0.0017070497 -0.01001576 -0.0129416175 -0.0052455887 -0.0011155927 0.0063773473 0.0009188051 -0.017437764 0.011009738 0.014343479 -0.0028205994 -0.012722403 -0.004921735 -0.00014328858 0.004280964 0.0013173276 -0.013691089 -0.0064877653 0.00320378 -0.0037980734 -0.020211946 -0.018546404 0.0010731088 0.00076494756 0.008232532 0.00095620425 0.014386895
pufferfish 0.014113048 0.014564006 0.0042599966 0.0053898524 -0.0072488184 -0.003730415 0.0022765105 -0.0006591916 -0.0076271305 -0.013222284 -0.009602094 0.0022860405 0.0031052975 0.0016810327 0.0058961753 0.0013321843 -0.004956659 0.008042167 0.0075453576 0.017265238 0.005389554 -0.00833956 -0.0036505663 0.0090179015 0.010304531 -0.00025233364 0.011542863 -0.00029726003 0.015388297 -0.0012766517 0.011289234 -0.0002410513 0.00044577091 -0.00611518 -0.005122415 -0.0047498234 0.004496204 0.005944607 -0.012005263 0.001132396 -0.0045875367 -0.00948723 0.0060556885 -0.0008828146 -0.00013693227 0.0010969084 -0.0030168134 -0.0029426224 -0.0015465909 0.0006019725 -0.0019809478 -0.017780816 -0.00025919263 0.0021834173 -0.019189755 -0.0020797832 -0.00407945 0.0031812273 0.0074147475 0.0054589286 -0.009071107 -0.0031432193 -0.0077990284 0.0043325564 0.010465044 -0.00450594 -0.004244262 0.017332595 0.0018563471 -0.011806691 0.0035126086 0.0038669556 -0.0023071638 -0.0009606419 -0.014343448 -0.0064434707 -0.007027222 0.0016180037 0.01525166 -0.0019136263 -0.019325724 0.010774176 0.017530587 -0.0060940403 -0.010136904 -0.0022294228 -0.005603634 0.013820455 0.0026220032 -0.016206874 -0.0038642203 0.005924904 0.00028763985 -0.024216136 -0.025074335 0.0065428475 0.0033834726 0.0046996223 -0.004134639 0.013837261
poisonous 0.008401867 0.00961839 0.007221769 0.0015876994 0.0028337038 0.004843627 0.0013294397 0.00355058 -0.0021084223 0.0004910081 -0.0002329052 0.0063482337 -0.0031474528 -0.00384842 0.0034262892 0.0004878721 -0.002593384 0.00632451 -0.0014812865 0.009974098 0.00024117676 -0.0024952288 -0.0018638932 0.0074191377 -0.001213677 0.00021338995 0.0045942646 0.0005714548 0.0037944254 -0.00491478 0.0057459883 0.0003376395 -0.0015790891 -0.0017820139 -0.005120091 -0.0050155106 -0.0041713067 0.0026920072 -0.0040044906 0.0038603002 4.7496345e-05 -0.00015645509 0.0012142543 0.0022170194 0.0007021101 -0.002391399 -0.0013575625 0.0044836523 -0.0024056616 4.1463045e-05 0.0013006225 -0.002455181 0.003334987 0.0015389961 -0.003289328 0.0056670858 -0.004636695 -0.00057530723 0.0067098658 0.004047026 -0.0063684266 -0.0011457884 -0.0028543149 0.002528022 0.003093176 0.0037365432 -0.005252671 0.008853506 -0.0022629402 0.0014136954 0.0044744955 0.006227992 -0.0017357663 -0.0011411444 -0.0054702666 -0.007156277 0.0019590543 5.63056e-05 0.0042179096 0.0041542817 -0.008990117 0.0031413839 0.002269386 -0.005006248 -0.0004107453 0.0017256519 -0.0021749672 0.0051046447 0.0057769422 -0.0026724667 -0.0035516522 -0.0006527304 0.0030545308 -0.011247416 -0.010148065 0.0053864196 -0.004410786 -0.0029362445 -0.0026997142 0.005367601
processed 0.012637337 0.010575338 0.0070157396 0.0011909025 -0.0029885345 -0.002246248 0.003428531 0.0037108837 -0.01051973 -0.0049154223 -0.00742468 0.0057691727 0.0013444246 -0.004148255 -0.0023095654 0.004878472 -0.0054988177 0.00507526 0.007622689 0.011798456 -0.00054258585 -0.003982908 0.00065094116 0.008092364 0.0059215557 0.0050267535 0.007884331 -0.0013384698 0.010447573 -0.002802967 0.010638802 -0.00251303 -0.0045372443 -0.0006183814 -0.006293089 -0.00022887143 -0.0030127892 0.0046382584 -0.009330314 0.0015832396 -0.009373515 -0.0046769874 0.004478975 0.0002713944 -0.0026529948 0.00047376577 -0.0014518759 0.0009893968 0.0050472086 0.0039418754 -0.005633566 -0.0067990744 0.004799318 -0.0006526655 -0.01319996 0.0055151735 -0.0003005283 0.0041594915 0.008282304 0.003665992 -0.011971216 0.0023965256 -0.0108586205 -0.0023644778 0.008498217 -0.003304545 -0.0021110047 0.0106704235 -0.0030528754 -0.005601089 0.0054358616 0.003680083 0.0009937163 0.004342096 -0.004744269 -0.009468984 0.0007361027 0.0015388275 0.006801461 0.0037301502 -0.00984468 0.012169524 0.010338516 -0.003939223 -0.0068822154 -0.005965028 -0.008733781 0.004475948 0.003898052 -0.010997519 -0.007805242 0.006443578 0.0048007937 -0.0135700805 -0.017776875 -0.0016793213 0.00046184365 0.0030394932 -0.0025034973 0.01620928
correctly 0.008405151 0.01852792 0.010160864 0.0074738367 -0.0077016917 0.0026297218 0.00074060564 0.0063542495 -0.008443495 -0.012709174 -0.014717484 0.0016857741 0.0061969436 -0.0033988548 0.0054007205 -0.0004076002 -0.010014491 0.002389369 0.0059326 0.017295571 0.008569648 -0.015201208 -0.0063905865 0.012450543 0.0023086788 0.008830529 0.0037158967 -0.0024721436 0.014348863 -0.0027583383 0.014185591 0.0060003693 -0.004133154 -0.006064074 -0.006142506 -0.006068675 0.0053271414 0.011294145 -0.014208876 0.009746179 -0.004099789 -0.0053422423 0.0018914884 0.0020327666 -0.0017286302 -0.00039056587 -0.00052435155 -0.00038101536 0.004358916 -0.0017413461 0.0023971363 -0.018602364 0.006342628 0.004541117 -0.01751465 -0.0028073231 0.0039584385 0.0063992892 0.015093611 0.0044636745 -0.014751943 -0.001399703 -0.010663885 -0.0029007555 0.0035369657 -0.0038342916 -0.0026239294 0.017875632 -0.0036520394 -0.00364181 0.011390151 0.0037376352 0.0022976417 -0.0028156554 -0.008410739 -0.009744566 -0.00021072353 0.0034205983 0.013585372 0.0007889698 -0.015217975 0.013789597 0.010203712 -0.0077051185 -0.007998376 -0.0055045276 -0.010418826 0.00832513 0.002440689 -0.01707331 -0.009335529 0.0019838763 -0.00350526 -0.025158208 -0.019051623 0.008200216 -0.0041113654 0.005469164 -0.0066799843 0.012915295
recipes 0.015723491 0.0116303135 0.007602463 0.008988366 -0.008356514 0.0058167344 0.008692963 0.0039805425 -0.01491463 -0.0103707565 -0.015458589 0.0056202337 0.005899862 0.001933253 0.0017447917 0.0031715469 -0.009290449 0.008976677 0.011930156 0.011065365 0.0058129276 -0.0069477516 -0.00060218235 0.01124714 0.0067653507 0.005793289 0.004717758 9.359461e-05 0.012140345 -0.0026173117 0.007751472 0.0077654966 -0.0025950798 -0.0011190934 -0.00014156774 -0.005967539 0.0029728138 0.010909788 -0.013442351 0.009180481 -0.01007205 -0.01023503 0.0017370539 -0.0015452085 -0.00202963 -0.0023507176 -0.0019366166 0.0023743308 0.0018572685 0.0034206575 -0.006608346 -0.013185422 0.0025220823 -0.002520005 -0.019558445 0.006964857 0.0011108541 0.0052566016 0.015972812 0.003458011 -0.011431935 0.004852561 -0.008233039 -0.004925359 0.01159056 -0.0070489743 -0.0071032634 0.01202495 0.0029550353 -0.007535797 0.0063723004 0.0050945617 -0.0055971867 0.004165879 -0.015706185 -0.009743067 -0.0051500327 0.006428166 0.0091921305 0.0028755255 -0.017184766 0.015700655 0.0165305 -0.012738237 -0.012855547 -0.009380713 -0.010521451 0.009522201 0.006263286 -0.018750224 -0.010675528 0.0052750683 0.002070606 -0.022648746 -0.02581097 0.0039115385 0.0033522313 0.00096780504 -0.0045522274 0.016158493
tables 0.008629329 0.0015794903 0.0063409586 -0.0009579998 0.001199705 0.001984364 0.0007561026 0.0043918355 -0.008464364 -0.0030765939 -0.00042448833 -0.0030447673 0.005473205 -0.0024490482 -0.00090433046 -0.0027132125 0.0020469981 -0.0026382643 0.004616564 0.0012424509 0.0021148187 -0.008900205 -0.0016693979 0.0057071615 0.0059766667 -0.0014570912 -0.00044631885 -0.0036846187 0.007857283 0.00065152306 0.0072846757 -0.001216331 0.00050200586 -0.0037668399 -0.0032538013 -0.002454667 -0.0036485167 0.002540844 -0.002717821 0.00080516824 -0.007413289 -0.0062252525 0.0057891198 0.0036572164 0.0019887644 -0.0034696236 0.004062029 0.00023968931 -0.0025636859 0.0030053293 -0.00020275453 -0.0034541932 -0.0026530295 0.0044168527 -0.0094838245 0.0049265935 0.00465793 -0.0014838784 0.0009194109 0.000251703 -0.0011775948 -0.0025476567 -0.0009385311 -0.0048443717 0.0068669724 0.0016578626 -0.004120775 0.005037589 0.0015881418 -9.56751e-05 0.0017322508 0.0018248493 -0.0012152232 0.00077577366 -0.0019427215 -0.004144496 0.0032849885 0.004740755 -0.0002533465 0.005263827 -0.0024225598 -0.0003379954 0.0052059176 -0.0050602257 -0.007846285 0.0022339239 -0.004379871 0.0011155587 -0.0015960926 -0.0046026623 -0.00044979755 -0.00050391373 -0.002217013 -0.0062659355 -0.011475466 0.0057246676 0.0013561607 0.0024745576 -0.0051585864 0.0067362674
dangerous 0.04907986 0.056964613 0.026946027 0.025317244 -0.016409386 0.0047142315 0.016686939 0.010189045 -0.04352917 -0.04538964 -0.042210612 0.015440114 0.007323875 -0.0039172065 0.01353641 0.01746607 -0.02758465 0.019580383 0.034362093 0.050710328 0.011150959 -0.043000836 -0.011286654 0.030266315 0.033456434 0.017638896 0.025770687 0.006330298 0.04770691 -0.0132401455 0.034762636 0.01779737 -0.014434663 -0.01599308 -0.018636934 -0.014682427 0.0056341584 0.04389262 -0.053241946 0.023669496 -0.04078836 -0.032843985 0.0109318085 0.0005148534 -0.009868383 0.0017129983 0.0026768167 -0.0054928744 0.0022403318 4.2592546e-05 -0.010341406 -0.06270039 0.017727436 0.0035728419 -0.07450328 0.007251778 -0.0019898338 0.02125208 0.04284206 0.021853006 -0.04541046 0.0008221221 -0.04158142 -0.0051505123 0.03686839 -0.006356503 -0.014307938 0.052754316 0.0008157144 -0.03409459 0.030780543 0.022703482 -0.008012259 0.003548183 -0.047869276 -0.04876417 -0.011919749 0.01105841 0.043410823 0.0059849573 -0.067999385 0.04471434 0.057000235 -0.033332944 -0.041089006 -0.028240003 -0.025401674 0.034612563 0.016060464 -0.070301086 -0.021571256 0.027151624 0.0010347101 -0.08442863 -0.09384268 0.022191921 0.0008868936 0.020608965 -0.004642504 0.060773723
obviously 0.010669529 0.012856675 0.010335899 0.0014508773 -0.006323495 0.0039795237 0.007378285 0.0071542496 -0.011730773 -0.008084833 -0.010299094 0.001590469 0.0020701522 -0.0031880494 0.0021359385 0.0019442961 -0.0098805735 0.008215266 0.0077651166 0.015372926 0.0060510403 -0.011425676 0.0017426069 0.009495028 0.005387814 0.0047475733 0.009388348 -0.0026284847 0.010803602 -0.0030912245 0.0074855243 0.0070084333 -0.0029727877 -0.0047900067 -8.6908665e-05 0.0021666808 -0.0014905466 0.010819808 -0.017151145 0.00377558 -0.0047450406 -0.008742675 -0.0010215788 -0.00031363207 -0.0020511434 0.004027901 0.0039327573 0.0039293678 -0.001900487 -0.001092582 0.0017674494 -0.0144941695 0.0049458696 5.1661144e-05 -0.013999911 0.00091570255 8.424194e-05 -0.00029987484 0.0051872944 0.0036227498 -0.007330634 0.00529217 -0.005793941 -0.00066862226 0.0035822864 -0.0053791716 -0.007167681 0.01659702 -0.0035739578 -0.0076435166 0.001623545 0.0049072 -7.116796e-05 -0.0039711157 -0.0075845136 -0.013042145 -0.0036176832 0.0020383664 0.011126366 0.0046268227 -0.011919492 0.006933501 0.008055082 -0.010782973 -0.010020889 -0.00868416 -0.010167218 0.0038610117 -0.001324072 -0.014873238 -0.008196055 0.004786781 -0.0034534128 -0.023050103 -0.024244018 0.00803908 0.0037726585 0.0009544513 -0.0036365597 0.013533072
